timestamp,display_type,quiz_type,math_question,delay_seconds,num_words,generated_words,user_input,score_percentage,hostname
2025-10-01 21:22:21,sequential,unordered,False,2.0,10,bag bed group table cat coat snow toy shirt bank,shirt cat man box,20.0,nixos
