timestamp,display_type,quiz_type,math_question,delay_seconds,num_words,generated_words,user_input,score_percentage,hostname
2025-10-01 22:06:17,sequential,unordered,False,0.75,10,eye game plane lamp house fire pen boy group bus,group boy fire house play,40.0,nixos
